Turn,Entropy,Ghost X position,Ghost Y position,Estimated X,Estimated Y,X bias,Y bias
38,1.8857278330988716,18.0,6.0,16.60422718543068,5.5241547239115905,1.3957728145693196,0.47584527608840954
39,1.5762162492711065,18.0,5.0,17.67782714333363,5.96488858346303,0.32217285666636997,0.9648885834630301
40,0.9705244512737978,18.0,6.0,18.56135982820878,5.714190558066607,0.5613598282087793,0.2858094419333934
41,0.730981668405756,19.0,6.0,18.851847033152303,5.2303010248633,0.14815296684769663,0.7696989751367003
42,0.9035825946392029,19.0,5.0,18.553114850790333,5.480890004113773,0.4468851492096668,0.4808900041137729
43,1.2338046158906824,19.0,6.0,18.73079643652819,5.275528271801737,0.26920356347180885,0.7244717281982629
44,1.0341679592468507,19.0,7.0,18.548803083368597,5.454126781562305,0.45119691663140316,1.5458732184376949
45,1.51008621237724,19.0,8.0,18.04202405541175,5.961017085317763,0.9579759445882488,2.0389829146822374
46,1.9755561681770146,19.0,9.0,17.73599201529135,6.267687339496089,1.2640079847086483,2.7323126605039114
47,2.0688409227426394,19.0,10.0,17.15670469386679,6.848612714886001,1.8432953061332107,3.151387285113999
48,2.0361420674567428,18.0,10.0,16.531424874390947,7.63754304652405,1.4685751256090533,2.3624569534759496
49,1.4921629044072715,19.0,10.0,16.707941628633563,8.587395364938116,2.292058371366437,1.412604635061884
50,2.18746434375131,18.0,10.0,16.644487072111534,8.78327683071983,1.3555129278884657,1.2167231692801703
51,1.7925904924007756,17.0,10.0,15.80230898532154,9.262220485558395,1.19769101467846,0.7377795144416055
52,1.3974777082114618,17.0,9.0,16.253681382693046,9.110193583465229,0.7463186173069545,0.11019358346522878
53,2.111580390672565,18.0,9.0,17.418584221509285,8.591540889368138,0.5814157784907152,0.4084591106318616
54,1.8521734896240263,18.0,10.0,17.53671301894388,8.477422541290661,0.46328698105612176,1.522577458709339
55,1.662077958523596,19.0,10.0,18.153594511355973,8.109098387081545,0.8464054886440273,1.890901612918455
56,2.2177919711585043,19.0,9.0,17.940127598219103,8.198911431376418,1.059872401780897,0.801088568623582
57,1.8592503866850867,19.0,8.0,18.444919272562068,7.1569616123329665,0.5550807274379324,0.8430383876670335
58,2.4114198408615604,19.0,9.0,17.595528837906528,7.206958411165771,1.404471162093472,1.793041588834229
59,2.675894863335272,18.0,9.0,16.797620124802474,7.219535097898541,1.2023798751975256,1.7804649021014587
60,2.6815132364204906,19.0,9.0,16.601415101501317,7.006087175424482,2.398584898498683,1.993912824575518
61,1.963055872845906,19.0,8.0,17.023927580724266,5.861820196925419,1.9760724192757344,2.138179803074581
62,1.28750495926611,19.0,7.0,18.72500013505311,6.086097614252986,0.27499986494688855,0.9139023857470141
63,1.8283389691193634,19.0,6.0,18.57515004881959,6.022282133923384,0.42484995118040914,0.022282133923384073
