Turn,Entropy,Ghost X position,Ghost Y position,Estimated X,Estimated Y,X bias,Y bias
166,1.9645556069946992,9.0,5.2,3.0670676427381944,7.867581908928391,5.959759414357083,3.120549145357034
167,2.24596084879805,9.0,5.0,3.2113500991485475,7.725277076543195,5.873189940510872,3.235166245925916
168,2.440924312984801,9.4,5.2,3.4555588426392596,7.480074491441963,6.126664694416444,2.888044694865177
169,2.533370114616849,9.4,4.6,3.8460008566474038,7.084282636516155,5.892399486011557,2.850569581909693
170,2.194525346081403,9.8,4.8,3.879629948274799,7.023950530355441,5.920370051725202,3.0143703182132655
171,2.101224827510823,10.2,5.0,4.425902417233774,6.460124803331136,5.944458549659735,2.2920249606662275
172,2.1640906817695575,10.2,4.8,5.184324196656869,5.971583503238819,5.489405482005878,2.3943167006477637
173,2.356695955558885,10.6,5.4,4.571871508441968,6.342904421087884,6.2568770949348185,2.2685808842175765
174,2.4333786270112516,10.6,5.2,4.109775289675909,6.698073274161698,6.534134826194455,2.939614654832339
175,2.382517054459498,11.4,5.0,5.5448991545384025,5.959108028682583,6.073060507276958,2.5918216057365164
176,2.0645117353105618,11.6,5.0,5.143686314473721,6.127598315255873,6.5137882113157675,2.6255196630511746
177,2.0483445800464297,11.4,5.0,5.85213318360499,5.943201546622703,5.888720089837006,3.0113596906754596
178,2.065500835241259,11.0,5.2,5.17546171439562,6.214099619565583,5.8947229713626275,2.7571800760868834
179,2.5949106600477165,10.8,5.2,4.962846382039941,6.33595643528189,5.837153617960058,3.132808712943622
180,2.307305687679107,11.2,5.0,6.380362165433804,5.905073788430269,4.971782700739717,3.0189852423139465
181,2.6352749301523057,11.2,5.2,5.045979716918672,6.298993882512584,6.172412169848796,3.1402012234974834
182,2.13673466868308,10.6,4.8,5.2165766036291865,6.195537362213479,5.870054037822489,2.760892527557304
183,2.1484374559279527,10.8,4.8,4.482264780653489,6.443817786910641,6.3177352193465115,2.888763557382128
184,2.041458804981252,11.2,5.4,3.85614468606136,6.809894982282633,7.343855313938642,2.8380210035434734
185,2.581105576717458,11.4,5.8,3.7846273526169414,6.891642472100756,7.61537264738306,2.821671505579849
186,1.875593562552584,11.2,5.4,2.9650408808908684,7.811855985995234,8.234959119109131,3.28711359159714
187,2.1626499207984025,11.0,5.0,2.775821730394682,8.04764178432699,8.224178269605318,3.4285850705961933
188,2.3955935876120513,11.4,5.2,3.6311580009986706,7.139814598147789,7.76884199900133,2.683888758888674
189,2.535030273803202,11.6,5.2,4.107325415902848,6.638953674356597,7.492674584097152,2.9277907348713192
190,2.122364686867409,11.8,5.2,3.8399936218467863,6.856016384484789,7.960006378153213,2.571203276896958
191,2.152633517911798,12.0,5.2,4.341659793050523,6.322904059207419,7.658340206949477,2.4645808118414836
192,2.118142939980438,11.6,4.6,3.8474811377572466,6.752501139615535,7.752518862242755,2.750500227923107
193,1.8333695450661698,11.8,5.0,3.3545310600772695,7.340380567850497,8.44546893992273,2.868076113570099
194,2.1549034560074434,11.6,5.0,3.072149584886112,7.687968081254242,8.556710249068333,2.9375936162508482
195,1.8996321635599576,11.6,5.2,2.588262220063999,8.252882897944398,9.011737779936002,3.3517297387666387
196,2.137531562835447,11.4,5.2,3.793055031791694,6.940316355762465,7.606944968208306,2.5880632711524933
197,2.244413081838172,11.4,5.0,4.280315031353456,6.427271130160757,7.119684968646544,2.6854542260321517
198,2.201891205740554,11.4,4.8,4.799783916992174,6.022090412131937,6.600216083007825,2.8044180824263876
199,2.1757460765871137,11.0,5.0,4.3412209321495805,6.302679776348339,6.6587790678504195,3.0605359552696676
