Turn,Entropy,Ghost X position,Ghost Y position,Estimated X,Estimated Y,X bias,Y bias
36,1.8365721011008584,11.2,2.2,5.5522174391827175,2.3796044964517966,5.86866953649037,1.4759208992903594
37,1.7908128434508375,11.6,2.0,5.88711928515755,2.146308172846312,5.71288071484245,1.2292616345692624
38,2.0053751412456826,12.0,2.2,6.316501641078862,2.0028108527915944,6.210099015352683,1.4005621705583189
39,1.4111344089551525,12.4,2.0,7.5213961468664055,1.6891310155459482,5.887162311880157,0.8621737968908103
40,0.9793960059434245,13.2,2.2,8.51380828995142,1.5253498009253537,6.0917150260291475,1.0949300398149293
41,1.71525926951936,13.2,2.8,8.539152449158742,1.690463914190498,6.476508530504755,1.3857216514857014
42,1.5625612866175957,13.0,2.4,9.53582287723043,1.4767539179690776,5.678506273661742,1.3046492164061843
43,1.8393523554821904,12.8,2.4,8.590384354510489,1.8298484588592143,5.645769387293707,1.2340303082281572
44,1.3996139959921128,13.0,2.4,8.829755515496492,1.7279187326776615,5.702146690702105,0.9632487603934031
45,1.0202208999071325,13.2,2.4,9.517799802188033,1.5323804075155283,5.08932011868718,1.080571755490683
46,1.1680405904715845,13.4,2.0,10.230076893402178,1.4505883494786411,4.5539846213195645,0.9098823301042718
47,0.8263141808573822,13.4,2.2,11.248764380182722,1.3207024799351732,3.950247123963456,1.1358595040129653
48,1.2600065572275054,13.0,2.0,10.800259688734226,1.5891191850173005,4.0399480622531545,0.6465284889896197
49,1.3819923158868326,13.6,1.6,9.837663154535683,1.9386604429286691,4.432467369092864,0.7877320885857338
50,1.6124483370964646,13.2,1.8,10.284133179248506,1.7239138695222878,3.5431733641502987,0.6552172260955424
51,1.2112536189002456,13.6,2.0,11.235397811198165,1.4467357586019671,3.752920437760367,1.0893471517203934
52,1.5160363736089018,13.6,2.2,9.188936705706864,2.0920198056750388,4.886637976575882,1.0184039611350078
53,1.7382835674158645,13.6,2.8,8.45212491576141,2.522773121854536,5.328725050543154,1.0954453756290927
54,2.0567666124646147,13.8,2.4,7.954694332925241,2.6988135031563876,5.845305667074758,0.6602372993687224
55,2.0853977858008124,14.0,2.8,7.192893493847348,2.995174236397498,6.807106506152652,0.6009651527205004
56,1.7628697181087163,13.8,2.4,7.663922982851015,2.663930810073917,6.136077017148985,0.6672138379852166
