Turn,Entropy,Ghost X position,Ghost Y position,Estimated X,Estimated Y,X bias,Y bias
142,1.240959945359893,17.8,4.8,17.95397790720139,1.8809509653873433,1.027613255679165,2.919049034612656
143,0.957502358259935,18.0,4.4,18.38786723388752,1.5180169946620177,0.8775734467775038,3.0891898032027894
144,0.02011216908085043,18.2,4.0,18.997320149294538,1.0023228292119588,0.8005359701410925,2.9986063024728247
145,0.69322050592248,18.0,3.6,18.499946503247443,1.4999573667175057,0.8999893006494887,2.300025579969497
146,1.2924041996628113,17.8,4.0,18.13166103284159,1.868250037386161,1.0263322065683176,2.479049977568303
147,0.8956512541614792,18.2,4.2,18.45194464647752,1.5439193405657767,0.9096110707044958,2.873648395660534
148,0.332937072886863,18.4,3.8,18.927190905290555,1.0703958516016334,0.614561818941889,2.7859208296796734
149,0.6965995791348887,18.0,4.0,18.49983226027453,1.5005784973696636,0.8999664520549061,2.699652901578202
150,0.1804403068491378,18.2,3.6,18.966751071904742,1.0332519657184986,0.8066497856190515,2.5933496068563002
151,0.7013723786967317,17.6,3.6,18.499106599157187,1.5010971927054948,0.8991065991571873,2.499780561458901
152,0.312785168435026,18.0,3.4,18.933716527849587,1.0662469770577392,0.9867433055699173,2.3867506045884523
153,0.6935376186343747,17.6,3.6,18.500692933294882,1.5007601240091977,1.1004157599769293,2.299543925594482
154,1.3412356036040358,17.6,3.8,18.283696955629544,1.7173256502246113,0.6836969556295444,2.3696046098652337
155,0.6966697747131659,18.0,4.0,18.50853092900661,1.5093347634719605,0.9017061858013221,2.694399141916824
156,0.20040351698005826,18.2,4.0,18.962482208814382,1.0381815761405018,0.7774893252886294,2.9770910543156988
157,0.7122198219013544,18.4,4.0,18.49725948065142,1.5024882955698642,0.49945189613028373,2.698507022658082
158,0.1209050544519223,18.4,3.8,18.97956030587691,1.020396536284457,0.6040879388246182,2.787762078229326
159,0.6935638407610318,18.0,4.4,18.500173036849176,1.5002449732705885,0.9000346073698353,3.099853016037647
160,0.03756677804774415,18.4,4.6,18.99486030914068,1.0051416983152246,0.601027938171864,3.5969149810108654
161,0.6957760766712314,18.4,4.8,18.499707776727654,1.5002583383866233,0.49994155534553075,3.499844996968026
162,1.3387173261097236,18.6,4.4,18.223218121282365,1.7765880829029927,0.555356375743527,2.6234119170970067
163,1.1204723146215751,17.8,4.6,17.248791463712465,2.217853680918066,0.6507251217725212,2.4692877914491604
164,1.0985787291283384,18.0,4.6,17.854046674181465,1.8540076731762103,0.14595332581853526,2.74599232682379
165,1.3025664228909586,18.4,4.8,17.163750551876404,2.0320023674004863,1.3017496688741574,2.7807985795597085
166,1.134299703630361,17.8,4.4,16.13651828477936,2.13506169014793,1.718089029132384,2.318962985911242
167,1.0634055072534268,18.0,4.4,16.761754948484185,1.7643010452007122,1.2382450515158148,2.6356989547992877
168,0.949389971593064,18.2,4.4,17.49395101799881,1.5093949084753981,0.9036293892007137,2.8906050915246015
169,1.3462898248647328,18.0,4.4,16.979524257047984,1.7347901180936547,1.0204757429520157,2.6652098819063452
170,0.9788466423606736,18.4,3.8,17.51929979460514,1.5216294488493225,1.0884201232369164,2.4870223306904062
171,0.6987890962639551,18.6,3.8,18.24853631790482,1.2889431174389165,0.5502927364190363,2.62663412953665
172,0.012180976178828089,18.4,3.8,18.998227917420827,1.0010801995625835,0.5996455834841654,2.79935188026245
173,0.6931924272788365,18.0,3.6,18.49986543732729,1.499871896954203,0.4998654373272906,2.500025620609159
174,0.6120332815176007,18.0,3.8,18.837744550468265,1.162211904440809,0.9675489100936531,2.7675576191118383
175,0.6956104801783027,18.2,4.2,18.501506251165992,1.5020197906625026,0.8996987497668016,2.8987881256024983
176,0.268958893329571,18.2,4.0,18.945402776928653,1.0547792181723805,0.8109194446142695,2.989044156365524
177,0.706874378427115,18.0,4.0,18.498379965245327,1.5019560631789501,0.8996759930490654,2.69882636209263
178,1.308075506059177,18.0,4.2,18.150672950805586,1.848424880661217,0.8301345901611171,2.69094507160327
179,1.3464524958299453,18.2,4.2,17.364122605891826,2.1522778222161314,0.9815264364649046,2.169544435556774
180,1.2214888823217167,18.6,4.0,17.806750395011523,1.8701949234213724,0.7932496049884769,2.477883045947176
181,1.4387506505448686,17.8,3.8,17.998272975396528,1.634185996592277,0.20103621476208317,2.419488402044634
182,1.332647884589337,18.2,4.0,17.984158823865815,1.6575454929725424,0.6095047056805107,2.6054727042164743
183,0.7175733015627653,18.2,4.2,18.419324777949658,1.4299362401162636,0.6838649555899317,2.9420382559302416
184,1.195240187883754,18.6,4.0,17.975125896389464,1.873857379429897,1.0149244621663214,2.475685572342062
185,0.7976105961863464,18.4,4.0,18.44960870337493,1.4896806498139814,0.48992174067498623,2.706191610111611
186,1.3045671674101393,18.8,3.8,17.87544034687394,1.9648527666621942,0.9245596531260596,2.2210883400026837
187,0.7000605584598697,18.2,3.8,18.49299372580958,1.4946381249216112,0.49579623548574786,2.5032171250470334
188,1.1275313173927368,18.8,3.8,17.97769395756257,1.9900070543882489,0.8223060424374318,2.2059957673670505
189,0.7041347782413543,18.8,4.4,18.507634241417346,1.510450425330874,0.4954194551495924,3.0937297448014753
190,0.03770995008543921,18.8,3.8,18.994879941888385,1.0052062305183214,0.20307203486696893,2.7989587538963354
191,0.6932488179049187,18.4,4.0,18.500065885665467,1.5000813829941937,0.5000131771330935,2.8999837234011614
192,0.08508346095695322,18.0,3.8,18.98659086237923,1.0134110374773784,0.9973181724758462,2.7973177925045243
193,0.6934626986338047,18.0,4.0,18.500115937417384,1.5001690218711554,0.7000695624504303,2.699898586877307
194,1.2246007522653957,18.2,4.0,18.07272015014626,1.9275210886489256,0.6145440300292521,2.443487346810645
195,1.2365376813801447,18.0,4.0,17.298504153942073,2.1905375684828203,0.8208975076347563,2.361892486303436
196,1.1119160899068232,17.8,4.4,17.85187901023661,1.8566083349278446,0.28887259385803504,2.543391665072155
197,0.8844931161755122,17.8,4.6,18.38441748573512,1.4722640654518167,1.076883497147024,3.127735934548183
198,1.3426121595572529,17.6,4.2,18.249170864073033,1.6252771339136054,1.5501658271853933,3.074944573217279
199,0.7140694723925602,17.6,4.8,18.475575705210403,1.4816423360420155,1.2951151410420807,3.5110145983747905
