Turn,Entropy,Ghost X position,Ghost Y position,Estimated X,Estimated Y,X bias,Y bias
0,3.4286675903225463,12.0,4.4,11.190936995938944,5.313333137915768,2.0854378024366333,2.5373333724168465
1,3.0427771459625834,12.6,4.0,11.77736550520532,5.004845849650996,2.3335806968768074,2.2009691699301994
2,2.54447794694517,13.4,3.8,12.571956495848834,4.653844510213941,2.2568261024906997,2.069231097957212
3,2.562289551498537,14.2,3.6,13.649428675635878,4.498697527496148,2.410342794618474,2.0997395054992296
4,3.089163094309498,15.0,3.8,13.299403291393059,4.498776601291348,3.020358025164165,2.2997553202582695
5,2.8894998648430055,15.8,3.6,13.243645651611573,4.495240865425573,3.4538126090330565,2.0990481730851145
6,3.1344440187507727,16.0,3.6,13.661497961644193,4.408639972886547,3.403101223013485,1.6817279945773094
7,2.3894903256745192,16.4,3.4,14.850170977498113,3.9472916416555335,2.689897413501133,1.7894583283311067
8,2.119159892994588,16.6,3.4,15.584459665278535,3.5445359054531798,2.2831080669442927,1.3089071810906359
9,2.8070736129988125,16.8,3.0,15.618297651505973,3.5575161835210687,2.4763404696988056,2.1115032367042135
10,1.719036535001483,17.0,2.6,16.790416077702027,2.8928715683088897,2.0419167844595947,1.5785743136617778
11,2.3284129099201416,17.6,2.6,16.969184255728027,2.915063270925959,1.8184894465631836,1.5830126541851919
12,1.975657266917103,18.0,2.4,17.114517610740595,2.9002620219373205,1.7312894335556428,1.3800524043874642
13,2.3619631673796593,18.2,2.4,16.73156996051269,3.234238405929262,1.7610580236923858,1.8468476811858523
14,2.2309809647003407,18.4,2.4,17.440079113621866,2.7961698524849337,1.1359525318268802,1.3592339704969867
15,2.0608462767155284,18.6,2.0,18.15009424090979,2.1378380645126986,0.5699811518180418,1.2827028387076191
16,2.198799741093473,18.4,2.0,17.91304130574338,2.4461803948370378,0.4869586942566194,1.0677082369022226
17,1.3631939916845355,18.8,1.8,18.457263552569735,1.592735915735239,0.525641868458159,0.6814528168529522
18,0.1445126968392355,18.6,1.4,18.986736881582804,1.0144429844976255,0.40265262368343924,0.4028885968995251
19,0.7468254304943529,18.6,1.2,18.501101811610113,1.4989740525530644,0.49977963767797745,0.4993844315318386
20,0.7049125541243246,18.8,1.2,18.824079137973428,1.1757779336110146,0.30555251721594345,0.30546676016660873
21,0.7639459148676239,19.0,2.0,18.500899933815397,1.4918631699400138,0.499100066184603,0.7048820980359917
22,0.7497691077301317,18.8,1.6,18.816126727758206,1.1825346069802285,0.3103239633450762,0.5634930786039544
23,0.7605901415990531,18.4,1.0,18.496395317303957,1.4960176919444244,0.49927906346079143,0.4960176919444244
24,0.0700848063307706,18.4,1.2,18.991251141023337,1.0086595736955564,0.6017497717953326,0.20519574421733383
25,0.9932524232531279,18.4,1.4,18.44438266192345,1.5741144390948518,0.4888765323846897,0.5148228878189703
26,0.04105584981807263,18.8,1.2,18.9953170511537,1.0046940374142979,0.20280976930777897,0.20281642244857873
27,0.6984039913045053,19.0,1.6,18.50001910767644,1.4998335161412555,0.4999808923235598,0.5000332967717489
28,0.8024846561031234,18.8,1.6,18.762493177482746,1.2374566655372277,0.34250409351035244,0.6474913331074456
